side,N,prec,iters,event,per_transform
yafft_v2,256,f32,1171875,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v2,256,f32,1171875,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v2,256,f32,1171875,fp_arith_inst_retired.scalar_double,0.024794453333333334
yafft_v2,256,f32,1171875,fp_arith_inst_retired.scalar_single,0.99522048
yafft_v2,256,f32,1171875,instructions,7032.31428864
yafft_v3,256,f32,1171875,cycles,816.36231168
yafft_v3,256,f32,1171875,fp_arith_inst_retired.128b_packed_double,-1.1093333333333333e-05
yafft_v3,256,f32,1171875,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v3,256,f32,1171875,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v3,256,f32,1171875,fp_arith_inst_retired.256b_packed_single,991.8512008533334
yafft_v3,256,f32,1171875,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v3,256,f32,1171875,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v3,256,f32,1171875,fp_arith_inst_retired.scalar_double,2.56e-05
yafft_v3,256,f32,1171875,fp_arith_inst_retired.scalar_single,0.9975970133333333
yafft_v3,256,f32,1171875,instructions,3638.60319232
yafft_v4,256,f32,1171875,cycles,531.8729975466666
yafft_v4,256,f32,1171875,fp_arith_inst_retired.128b_packed_double,0.0057984
yafft_v4,256,f32,1171875,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v4,256,f32,1171875,fp_arith_inst_retired.256b_packed_double,8.533333333333334e-07
yafft_v4,256,f32,1171875,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v4,256,f32,1171875,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v4,256,f32,1171875,fp_arith_inst_retired.512b_packed_single,442.5115400533333
yafft_v4,256,f32,1171875,fp_arith_inst_retired.scalar_double,-0.00013056
yafft_v4,256,f32,1171875,fp_arith_inst_retired.scalar_single,0.9977224533333333
yafft_v4,256,f32,1171875,instructions,1956.571392
fftw,512,f32,585937,cycles,899.0913886646516
fftw,512,f32,585937,fp_arith_inst_retired.128b_packed_double,0.010178568685711945
fftw,512,f32,585937,fp_arith_inst_retired.128b_packed_single,0.0
fftw,512,f32,585937,fp_arith_inst_retired.256b_packed_double,0.0
fftw,512,f32,585937,fp_arith_inst_retired.256b_packed_single,2120.2213889889185
fftw,512,f32,585937,fp_arith_inst_retired.512b_packed_double,0.0
fftw,512,f32,585937,fp_arith_inst_retired.512b_packed_single,0.0
fftw,512,f32,585937,fp_arith_inst_retired.scalar_double,-0.036299124308586075
fftw,512,f32,585937,fp_arith_inst_retired.scalar_single,1.0094310480478277
fftw,512,f32,585937,instructions,3951.4467511012276
yafft_v2,512,f32,585937,cycles,2676.3216864611722
yafft_v2,512,f32,585937,fp_arith_inst_retired.128b_packed_double,2.9013358091398905e-05
yafft_v2,512,f32,585937,fp_arith_inst_retired.128b_packed_single,4150.020589244236
yafft_v2,512,f32,585937,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v2,512,f32,585937,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v2,512,f32,585937,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v2,512,f32,585937,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v2,512,f32,585937,fp_arith_inst_retired.scalar_double,-0.0862533002694829
yafft_v2,512,f32,585937,fp_arith_inst_retired.scalar_single,1.0003430402927278
yafft_v2,512,f32,585937,instructions,15080.357724465259
yafft_v3,512,f32,585937,cycles,1641.5797722280722
yafft_v3,512,f32,585937,fp_arith_inst_retired.128b_packed_double,0.02331308656050053
yafft_v3,512,f32,585937,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v3,512,f32,585937,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v3,512,f32,585937,fp_arith_inst_retired.256b_packed_single,2226.824231956678
yafft_v3,512,f32,585937,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v3,512,f32,585937,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v3,512,f32,585937,fp_arith_inst_retired.scalar_double,-9.557341488931404e-05
yafft_v3,512,f32,585937,fp_arith_inst_retired.scalar_single,0.9973324777237144
yafft_v3,512,f32,585937,instructions,7239.714494903035
yafft_v4,512,f32,585937,cycles,1029.8610669747773
yafft_v4,512,f32,585937,fp_arith_inst_retired.128b_packed_double,0.0
yafft_v4,512,f32,585937,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v4,512,f32,585937,fp_arith_inst_retired.256b_packed_double,1.706668123023465e-06
yafft_v4,512,f32,585937,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v4,512,f32,585937,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v4,512,f32,585937,fp_arith_inst_retired.512b_packed_single,1029.6049831295857
yafft_v4,512,f32,585937,fp_arith_inst_retired.scalar_double,-0.0003106135983902706
yafft_v4,512,f32,585937,fp_arith_inst_retired.scalar_single,0.9917653263064118
yafft_v4,512,f32,585937,instructions,3340.9827745986345
fftw,1024,f32,292968,cycles,1848.1485418202672
fftw,1024,f32,292968,fp_arith_inst_retired.128b_packed_double,-0.04359179159498648
fftw,1024,f32,292968,fp_arith_inst_retired.128b_packed_single,0.0
fftw,1024,f32,292968,fp_arith_inst_retired.256b_packed_double,0.0
fftw,1024,f32,292968,fp_arith_inst_retired.256b_packed_single,4806.722321209142
fftw,1024,f32,292968,fp_arith_inst_retired.512b_packed_double,0.0
fftw,1024,f32,292968,fp_arith_inst_retired.512b_packed_single,0.0
fftw,1024,f32,292968,fp_arith_inst_retired.scalar_double,0.001314136697523279
fftw,1024,f32,292968,fp_arith_inst_retired.scalar_single,0.9931221157259496
fftw,1024,f32,292968,instructions,8369.175589142842
yafft_v2,1024,f32,292968,cycles,5800.136659976516
yafft_v2,1024,f32,292968,fp_arith_inst_retired.128b_packed_double,0.10863985145135305
yafft_v2,1024,f32,292968,fp_arith_inst_retired.128b_packed_single,9274.006072335545
yafft_v2,1024,f32,292968,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v2,1024,f32,292968,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v2,1024,f32,292968,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v2,1024,f32,292968,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v2,1024,f32,292968,fp_arith_inst_retired.scalar_double,-0.00022186723464678737
yafft_v2,1024,f32,292968,fp_arith_inst_retired.scalar_single,0.9987097566969771
yafft_v2,1024,f32,292968,instructions,31331.0379290571
yafft_v3,1024,f32,292968,cycles,3574.809214658256
yafft_v3,1024,f32,292968,fp_arith_inst_retired.128b_packed_double,0.1008130580814287
yafft_v3,1024,f32,292968,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v3,1024,f32,292968,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v3,1024,f32,292968,fp_arith_inst_retired.256b_packed_single,4804.058849430655
yafft_v3,1024,f32,292968,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v3,1024,f32,292968,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v3,1024,f32,292968,fp_arith_inst_retired.scalar_double,-0.0004300811010076186
yafft_v3,1024,f32,292968,fp_arith_inst_retired.scalar_single,1.0001501870511456
yafft_v3,1024,f32,292968,instructions,17554.928876191258
yafft_v4,1024,f32,292968,cycles,2487.8149900330413
yafft_v4,1024,f32,292968,fp_arith_inst_retired.128b_packed_double,0.0002525873132901887
yafft_v4,1024,f32,292968,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v4,1024,f32,292968,fp_arith_inst_retired.256b_packed_double,0.0019421916386772617
yafft_v4,1024,f32,292968,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v4,1024,f32,292968,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v4,1024,f32,292968,fp_arith_inst_retired.512b_packed_single,2354.9713313399416
yafft_v4,1024,f32,292968,fp_arith_inst_retired.scalar_double,-0.0012492831981649874
yafft_v4,1024,f32,292968,fp_arith_inst_retired.scalar_single,0.9991466644821277
yafft_v4,1024,f32,292968,instructions,6761.313419895689
fftw,2048,f32,146484,cycles,4587.451605636111
fftw,2048,f32,146484,fp_arith_inst_retired.128b_packed_double,8.874689385871494e-05
fftw,2048,f32,146484,fp_arith_inst_retired.128b_packed_single,0.0
fftw,2048,f32,146484,fp_arith_inst_retired.256b_packed_double,0.0
fftw,2048,f32,146484,fp_arith_inst_retired.256b_packed_single,10760.787389749052
fftw,2048,f32,146484,fp_arith_inst_retired.512b_packed_double,0.0
fftw,2048,f32,146484,fp_arith_inst_retired.512b_packed_single,0.0
fftw,2048,f32,146484,fp_arith_inst_retired.scalar_double,0.0011810163567352065
fftw,2048,f32,146484,fp_arith_inst_retired.scalar_single,0.9701605636110429
fftw,2048,f32,146484,instructions,19218.499453865268
yafft_v2,2048,f32,146484,cycles,12963.05142541165
yafft_v2,2048,f32,146484,fp_arith_inst_retired.128b_packed_double,-0.00034133420714890366
yafft_v2,2048,f32,146484,fp_arith_inst_retired.128b_packed_single,20464.275279211382
yafft_v2,2048,f32,146484,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v2,2048,f32,146484,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v2,2048,f32,146484,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v2,2048,f32,146484,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v2,2048,f32,146484,fp_arith_inst_retired.scalar_double,-1.3649067474946068
yafft_v2,2048,f32,146484,fp_arith_inst_retired.scalar_single,0.9989896507468392
yafft_v2,2048,f32,146484,instructions,67707.7070738101
yafft_v3,2048,f32,146484,cycles,8806.929241418859
yafft_v3,2048,f32,146484,fp_arith_inst_retired.128b_packed_double,-0.0002525873132901887
yafft_v3,2048,f32,146484,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v3,2048,f32,146484,fp_arith_inst_retired.256b_packed_double,2.0480052428934218e-05
yafft_v3,2048,f32,146484,fp_arith_inst_retired.256b_packed_single,10218.628703476148
yafft_v3,2048,f32,146484,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v3,2048,f32,146484,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v3,2048,f32,146484,fp_arith_inst_retired.scalar_double,-0.0013858168810245487
yafft_v3,2048,f32,146484,fp_arith_inst_retired.scalar_single,0.999044264219983
yafft_v3,2048,f32,146484,instructions,34167.69834930777
yafft_v4,2048,f32,146484,cycles,6842.993248409382
yafft_v4,2048,f32,146484,fp_arith_inst_retired.128b_packed_double,-0.0001979738401463641
yafft_v4,2048,f32,146484,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v4,2048,f32,146484,fp_arith_inst_retired.256b_packed_double,6.826684142978073e-06
yafft_v4,2048,f32,146484,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v4,2048,f32,146484,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v4,2048,f32,146484,fp_arith_inst_retired.512b_packed_single,5206.262281204773
yafft_v4,2048,f32,146484,fp_arith_inst_retired.scalar_double,0.0005734414680101581
yafft_v4,2048,f32,146484,fp_arith_inst_retired.scalar_single,0.9985732230141176
yafft_v4,2048,f32,146484,instructions,14479.279600502445
fftw,4096,f32,100000,cycles,11423.12736
fftw,4096,f32,100000,fp_arith_inst_retired.128b_packed_double,-9e-05
fftw,4096,f32,100000,fp_arith_inst_retired.128b_packed_single,0.0
fftw,4096,f32,100000,fp_arith_inst_retired.256b_packed_double,0.0
fftw,4096,f32,100000,fp_arith_inst_retired.256b_packed_single,23880.35529
fftw,4096,f32,100000,fp_arith_inst_retired.512b_packed_double,0.0
fftw,4096,f32,100000,fp_arith_inst_retired.512b_packed_single,0.0
fftw,4096,f32,100000,fp_arith_inst_retired.scalar_double,1.65653
fftw,4096,f32,100000,fp_arith_inst_retired.scalar_single,1.00024
fftw,4096,f32,100000,instructions,41352.59656
yafft_v2,4096,f32,100000,cycles,29649.29367
yafft_v2,4096,f32,100000,fp_arith_inst_retired.128b_packed_double,-0.00108
yafft_v2,4096,f32,100000,fp_arith_inst_retired.128b_packed_single,44780.29133
yafft_v2,4096,f32,100000,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v2,4096,f32,100000,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v2,4096,f32,100000,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v2,4096,f32,100000,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v2,4096,f32,100000,fp_arith_inst_retired.scalar_double,-4.01424
yafft_v2,4096,f32,100000,fp_arith_inst_retired.scalar_single,1.00032
yafft_v2,4096,f32,100000,instructions,142417.61598
yafft_v3,4096,f32,100000,cycles,24059.57737
yafft_v3,4096,f32,100000,fp_arith_inst_retired.128b_packed_double,-1.09154
yafft_v3,4096,f32,100000,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v3,4096,f32,100000,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v3,4096,f32,100000,fp_arith_inst_retired.256b_packed_single,22389.58344
yafft_v3,4096,f32,100000,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v3,4096,f32,100000,fp_arith_inst_retired.512b_packed_single,0.0
yafft_v3,4096,f32,100000,fp_arith_inst_retired.scalar_double,-0.00519
yafft_v3,4096,f32,100000,fp_arith_inst_retired.scalar_single,0.99934
yafft_v3,4096,f32,100000,instructions,68026.7325
yafft_v4,4096,f32,100000,cycles,15902.30501
yafft_v4,4096,f32,100000,fp_arith_inst_retired.128b_packed_double,0.00041
yafft_v4,4096,f32,100000,fp_arith_inst_retired.128b_packed_single,0.0
yafft_v4,4096,f32,100000,fp_arith_inst_retired.256b_packed_double,0.0
yafft_v4,4096,f32,100000,fp_arith_inst_retired.256b_packed_single,0.0
yafft_v4,4096,f32,100000,fp_arith_inst_retired.512b_packed_double,0.0
yafft_v4,4096,f32,100000,fp_arith_inst_retired.512b_packed_single,11603.86332
yafft_v4,4096,f32,100000,fp_arith_inst_retired.scalar_double,-0.00752
yafft_v4,4096,f32,100000,fp_arith_inst_retired.scalar_single,0.99936
yafft_v4,4096,f32,100000,instructions,30925.40362
